id,text,query,country,city,userId,username,quote_count,reply_count,retweet_count,favorite_count,timestamp,createdAt
1450790962419146800,"O Bolsonaro falava que não ia se subordinar “à velha política”. Ele era o velho, falando que ia construir o novo...… https://t.co/oOBhqnnqyx",LulaOficial,,,2670726740,LulaOficial,,,676,3952,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:48:14 GMT-0300 (Brasilia Standard Time)
1450790221860282400,Bolsonaro não é homem de partido político. Ele tá atrás de uma legenda de aluguel. Porque se depender da truculênci… https://t.co/0AVirIW1dj,LulaOficial,,,2670726740,LulaOficial,,,662,5719,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:45:17 GMT-0300 (Brasilia Standard Time)
1450788416870879200,"Tô vendo o Bolsonaro dizer agora que vai dar R$ 400 de auxílio. Tem gente dizendo que é auxílio eleitoral, que não… https://t.co/3W9xfUb9DP",LulaOficial,,,2670726740,LulaOficial,,,3232,31902,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:38:07 GMT-0300 (Brasilia Standard Time)
1450787010109657000,Não acredito em nenhum modelo econômico que não coloque o pobre no Orçamento. Bom dia.,LulaOficial,,,2670726740,LulaOficial,,,2861,29570,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:32:32 GMT-0300 (Brasilia Standard Time)
1450783884757590000,Lula na Rádio A Tarde de Salvador (BA) https://t.co/qZ6UsdSojX,LulaOficial,,,2670726740,LulaOficial,,,438,1839,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:20:07 GMT-0300 (Brasilia Standard Time)
1450779465844416500,🚨 AO VIVO a partir das 8h15: https://t.co/ySOjYw7vrT,LulaOficial,,,2670726740,LulaOficial,,,123,701,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Wed Oct 20 2021 08:02:33 GMT-0300 (Brasilia Standard Time)
1450551244922237000,A verdade vencerá. https://t.co/zdzM87vNAb https://t.co/kFkFPAASUF,LulaOficial,,,2670726740,LulaOficial,,,1486,8569,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Tue Oct 19 2021 16:55:41 GMT-0300 (Brasilia Standard Time)
1450539576875962400,Desmentindo mais uma fakenews bolsonarista. #equipeLula https://t.co/YkykeoMp2h,LulaOficial,,,2670726740,LulaOficial,,,1158,5187,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Tue Oct 19 2021 16:09:19 GMT-0300 (Brasilia Standard Time)
1450510793129316400,Acesse o Memorial da Verdade: https://t.co/TOF60vsNXu #equipeLula https://t.co/mnIIdtT0VI,LulaOficial,,,2670726740,LulaOficial,,,544,2310,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Tue Oct 19 2021 14:14:56 GMT-0300 (Brasilia Standard Time)
1450452483122344000,"Amanhã, 8h15, tem entrevista ao vivo! Acompanhe a transmissão nas nossas redes. #equipeLula https://t.co/Dlc5fJhfg1",LulaOficial,,,2670726740,LulaOficial,,,331,1556,Wed Oct 27 2021 21:59:54 GMT-0300 (Brasilia Standard Time),Tue Oct 19 2021 10:23:14 GMT-0300 (Brasilia Standard Time)
