id,text,query,country,city,userId,username,quote_count,reply_count,retweet_count,favorite_count,timestamp,createdAt
1453130247000498200,"Ontem foi anunciado um novo aumento da gasolina, do gás de cozinha e do diesel. Parece que é feito de propósito, e… https://t.co/d5XYWjNZGo",cirogomes,,,33374761,cirogomes,,,393,2245,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 19:43:43 GMT-0300 (Brasilia Standard Time)
1453126156975284200,"CIRO GAMES #8 | 26/10/2021 com ACM Neto e Ivan Freire
 https://t.co/6BASGZBNNA",cirogomes,,,33374761,cirogomes,,,224,774,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 19:27:28 GMT-0300 (Brasilia Standard Time)
1453125859238424600,"#CIROGAMES em instantes! Curta, compartilhe e mande seu comentário! 

https://t.co/ZDIV11xEND",cirogomes,,,33374761,cirogomes,,,148,626,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 19:26:17 GMT-0300 (Brasilia Standard Time)
1453104148719693800,"Quarto filme da série “Prefiro Ciro”, que revela porque gente de todo o Brasil está cada vez mais segura que Ciro é… https://t.co/M8YppIvD1t",cirogomes,,,33374761,cirogomes,,,253,896,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 18:00:01 GMT-0300 (Brasilia Standard Time)
1453089886307750000,Hoje também seria aniversário de um grande compositor e cantor brasileiro e cearense: Belchior. Que saudade da sua… https://t.co/unyKoUmVvp,cirogomes,,,33374761,cirogomes,,,323,2527,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 17:03:20 GMT-0300 (Brasilia Standard Time)
1453074865544650800,"Viva Darcy Ribeiro! Grande defensor da educação de qualidade, dos povos indígenas e da Democracia brasileira. Hoje… https://t.co/5u5MbEtB6Y",cirogomes,,,33374761,cirogomes,,,324,1618,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 16:03:39 GMT-0300 (Brasilia Standard Time)
1453058856913825800,"Quarto filme da série “O Brasil Que Prefiro”. De forma simples e direta, Ciro revela as prioridades do seu Projeto… https://t.co/ZEkYvh1Eg5",cirogomes,,,33374761,cirogomes,,,357,1342,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 15:00:02 GMT-0300 (Brasilia Standard Time)
1453013548335046700,"Terceiro filme da série “Prefiro Ciro”, que vai revelar porque gente de todo o Brasil está cada vez mais segura que… https://t.co/Sk2f086RoL",cirogomes,,,33374761,cirogomes,,,346,1248,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 12:00:00 GMT-0300 (Brasilia Standard Time)
1452997524076310500,"A atual e criminosa política de preços da Petrobras esconde um crime ainda maior: a tentativa, já em marcha silenci… https://t.co/c0FU71agOi",cirogomes,,,33374761,cirogomes,,,1570,4979,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 10:56:19 GMT-0300 (Brasilia Standard Time)
1452978827915837400,"@DudaSalabert @Shopping_Cidade Preconceito, transfobia, crime. Minha solidariedade, @DudaSalabert.",cirogomes,,,33374761,cirogomes,,,109,1334,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Tue Oct 26 2021 09:42:02 GMT-0300 (Brasilia Standard Time)
